timestamp,speaker,words,tags
00:02:42.030 ,Mya,"In general, since we don't know each other, I was wondering if you could just tell me a little bit about yourself what you're up to who you are."
00:02:50.790 ,Participant 003,"Okay sure, I was adopted from South Korea to Denmark when I was four months old. In Korea, I was not at an orphanage I was in private care with a private foster mum and then I was sent directly to Denmark, nobody came and got me, unfortunately. I grew up in like the mid-mainland of Denmark in a very small nuclear family. I have a brother, and big sister that I've never met. When I was, I think 13 or something, my parents divorced. I now have a stepmom who is German and a half Danish half German step sibling; she's about 18. My other siblings are 37 and 45 I would say, so I'm kind of the runt. I took all of my primary school education in Danish, then I took a year of Danish normal high school, which would correspond to a sophomore year in an American high school and then I did my last few years at an international boarding school, so I moved out when I was 17. I did IB, which is kind of like American AP but an entire program. After graduation, I moved in with an ex-boyfriend, we weren in Texas for short while, and then we moved back. We broke up and now I'm with my fiance of three years and we moved together in 2019 to Amsterdam, where I am now doing my bachelor's degree.",adoption-story;family-ties
00:05:09.480 ,Mya,"One of the things that I always think is interesting is a lot of people end up when they find out oh you're adopted they're like 'Oh well, you know did your parents tell you?' And yeah it's pretty obvious; there isn't really a way to to avoid knowing that you're adopted when you don't look the same as your family. Do you remember when you were sort of first told about the logistics of your adoption or the sort of adoption story that your family had?"
00:05:45.420 ,Participant 003,"Well, I don't remember being told about being adopted, but it was always very ingrained in me. I think I think I knew very, very early. I would say I would be two or so and I would already know, so they made sure to like tell me early and often so I would like be sad about it I guess? Basically I came with this little photo album from Korea with like a lot of pictures of me and my foster mom, and my parents also put some in there, so basically they would show me some of the places I'd been with my foster mum and like say to me 'Oh, this is where you come from.' But like as a child, I didn't really know much about Korea, I only knew China, so usually be kids would ask me if I was Chinese and then I would say no, and then they would ask me where I was from and I would say i'm Korean they would say 'what is that?', and I would say 'I don't know'.",adtopion-conversations;adoption-story;records-content;records-interaction;birth-culture
00:07:03.660 ,Participant 003,"It definitely think they told me, but I, I think I just don't remember.yeah for as long as I have a recollection I have always known that like I wasn't my parents biological child",adoption-story;adoption-conversations
00:07:19.620 ,Mya,"Would you say like How would you say that you were able to acquire knowledge of Korea or of the Korean culture or have you not and is that the choice that you've made intentionally?"
00:07:33.240 ,Participant 003,"Well, I know some things about Korean culture, I mean I tell people in Korean because I am.But I think growing up, I wasn't really that interested in it, I think, also it was my mom who was like very hyper focused on it, we have like an Asian cookbook and stuff like that, and my mom is just very she's not... she's not racist, that's for sure, but she's just a little bit you know, like ignorant. And she kind of has like a little bit of white savior syndrome, but you know she doesn't know what that is and it's generally not the term we would use in Denmark. But she has a bit of that so she has only like told me about oh like we all work in rice fields and we don't have Internet and stuff. But I think that's because that's what she genuinely believes. I didn't start searching out information about Korea until almost like in maybe 12 and then I got really into wanting to find my birth mom. But I think that was more of a form of like teenage rebellion. So I know ;ike some stereotypes and some basic stuff about how other people think Korean people are. I don't speak Korean I don't read hangul. But most of the stuff I knew about Korea growing up was basically you know things my mom taught me and how she saved me from a bad and dire situation.",white-saviorism;birth-culture;finding-family;
00:09:20.610 ,Mya,"When you think about how you would describe the fact that you're adopted the fact that your family adopted you obviously you wouldn't use that white savior narrative but how would you describe it?"
00:09:45.750 ,Participant 003,"Well, I don't know I don't think it has changed much. I mean, my parents are like very just Scandinavian people, and I grew up that way. So I never really viewed myself as Korean, and I just was Danish which is words.What I have heard and most other Asian adoptees do because we don't have that whole contract of like identity raise all of that in general we don't have a lot of yeah I guess normal Asian people don't want to just go there because it's hard to get a getting.In so I would just say that you know I view my parents as my parents and I when people ask me away from I say I am Danish because I am Danish.I just I never viewed my parents as anything about my my parents, I guess."
00:10:51.960 ,Mya,"i'm i'm interested in learning a little bit more about the the photo album that you mentioned um especially I guess sort of the dynamic between you looking at the photos that were added by your foster mom versus the ones that you're that your parents added to the book, do you sort of see them on I guess not unnecessarily equal levels, but do you have an attachment to the ones that maybe you sort of have memories of versus the ones that you don't or would you say that, like when you look at them that it's sort of equivalent of just all part of your your history."
00:11:31.800 ,Participant 003,"I would say it's just all part of my history, I mean the ones from before I came to them like I used at some point to find specific sites in Korea where I knew I had been. It was kind of special to me at that point to be able to see how things look today and where I used to live in Korea and stuff like that.",records-meaning;records-interaction;birth-culture;records-content
00:11:57.510 ,Mya,"um you mentioned an interest in finding your birth mom did you ever try to find your foster mom or were you able to contact her?"
00:12:05.370 ,Participant 003,"My foster mom is actually dead. I believe I was one of her last fosters because I spoke to my adoption agency in Korea about this--I was adopted through Holt international and they told me they did try to get in contact with her, but they had basically found out that she had died because she was she was a very old lady she was in her 60s when she had me, I think. So yeah she she died, unfortunately. I knew I was one of like the last batches of kids that she took care of. She lived like in a specific part of Seoul that I already knew about so that's what I know about my foster mom. My real mom I actually do know.",other-people;finding-family
00:12:59.880 ,Mya,"Can you can you talk a little bit about the process of contacting Holt?"
00:13:10.380 ,Participant 003,"Oh Holt is a mess. None them speak English that well first of all, which is a problem, and they also are not very email or tech savvy so if you do, or if your parents do if you have the money to call Korea from your phone, this is what I did. And yeah I basically just emailed them and emailed and emailed and emailed--I was about 12, 13 years old, but I already knew English at that point, but my English wasn't fluent or that great, but it was pretty conversational, so I would just email I would email the hell out of them, I would annoy them because, you know, be pushy I want to know this, be pushy. So I was pushy and they didn't really give me that much back, especially because I was a minor back then. So basically yeah, I just called and I emailed and I looked at this photo album and these pictures and try to decipher where exactly I was. There was this one photo of where my foster mom was like holding me and it looked   we were in a school, so I knew the general area where she was living. So when I was 13 I found every single school in that area and it turned out on none of them had emails and I couldn't really speak Korean ,so I was like how do I contact them?' And then I found out 'oh, we still have a fax!' and I figured out a way to set up an online fax and I faxed them, I faxed all of them, I was like 'hey, this is my name, this is a picture of me and my foster mum, is this one of like your locations?' Some of them went through some of them didn't, but my mom got a very sharp phone call from Holt to knock it off.",post-adoption-services;records-access;records-ownership;finding-family;other-people
